Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Daily Summary
10.97222222,0.75,14.3129,191,15.8263,1009.68,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
8.888888889,0.84,6.6332,171,15.8263,1011.11,Partly cloudy starting in the morning.
11.80555556,0.75,11.3827,138,14.9569,1016.75,Partly cloudy starting in the morning.
7.288888889,0.89,10.8675,153,15.8263,1012.07,Partly cloudy starting in the morning.
7.177777778,0.89,6.44,164,15.8263,1012.84,Partly cloudy starting in the morning.
7.988888889,0.88,10.948,170,14.9569,1013.17,Partly cloudy starting in the morning.
6.211111111,0.93,3.6547,185,9.982,1013.86,Partly cloudy starting in the morning.
6.183333333,0.87,4.9105,162,9.982,1014.16,Partly cloudy starting in the morning.
8.794444444,0.9,10.5616,143,9.982,1015.03,Partly cloudy starting in the morning.
12.06666667,0.87,15.4399,151,9.982,1015.66,Partly cloudy starting in the morning.
14.91666667,0.83,12.8156,160,9.982,1016.45,Partly cloudy starting in the morning.
17.03888889,0.68,14.1841,169,9.982,1016.67,Partly cloudy starting in the morning.
17.80555556,0.6,15.7458,199,9.982,1017.08,Partly cloudy starting in the morning.
19.97777778,0.5,14.3451,188,10.0464,1016.85,Partly cloudy starting in the morning.
20.99444444,0.42,16.0839,198,10.4006,1016.84,Partly cloudy starting in the morning.
21.13333333,0.41,15.7297,181,9.982,1016.93,Partly cloudy starting in the morning.
19.97222222,0.44,14.168,180,9.982,1017.34,Partly cloudy starting in the morning.
17.43888889,0.53,10.9963,157,10.3523,1017.82,Partly cloudy starting in the morning.
15.07222222,0.62,10.8353,132,9.982,1018.32,Partly cloudy starting in the morning.
14.95555556,0.6,11.0929,140,9.982,1018.26,Partly cloudy starting in the morning.
13.87222222,0.65,12.3487,132,9.982,1018.62,Partly cloudy starting in the morning.
12.28888889,0.72,10.9963,132,9.982,1018.46,Partly cloudy starting in the morning.
12.26666667,0.72,6.4883,132,15.8263,1018.67,Partly cloudy starting in the morning.
12.94444444,0.69,11.3666,118,14.9569,1018.5,Partly cloudy starting in the morning.
13.26666667,0.65,13.8943,130,15.8263,1018.15,Partly cloudy starting in the morning.
15.37222222,0.9,5.5223,131,8.05,1007.53,Mostly cloudy throughout the day.
14.26111111,0.9,5.5384,201,14.812,1007.1,Mostly cloudy throughout the day.
10.31666667,0.87,17.8066,329,14.0553,1011.71,Mostly cloudy throughout the day.
14.19444444,0.9,3.7835,264,11.8979,1007.87,Mostly cloudy throughout the day.
12.10555556,0.93,11.4471,302,8.05,1007.86,Mostly cloudy throughout the day.
11.67222222,0.9,11.109,338,9.9015,1007.92,Mostly cloudy throughout the day.
11.03888889,0.86,9.5956,340,9.9015,1007.94,Mostly cloudy throughout the day.
11.06666667,0.86,12.4936,328,9.9015,1007.78,Mostly cloudy throughout the day.
10.98333333,0.88,14.3129,338,10.465,1007.65,Mostly cloudy throughout the day.
10.97222222,0.87,17.4041,310,7.9051,1008.34,Mostly cloudy throughout the day.
9.977777778,0.93,15.9068,300,6.1663,1008.98,Mostly cloudy throughout the day.
10.05,0.93,21.5418,309,6.2307,1009.35,Mostly cloudy throughout the day.
10,0.93,12.9444,309,6.1985,0,Mostly cloudy throughout the day.
11.11111111,0.86,14.7637,309,8.1949,0,Mostly cloudy throughout the day.
11.01111111,0.87,21.2681,290,8.3398,1009.87,Mostly cloudy throughout the day.
11.11111111,0.86,23.8602,300,8.0017,0,Mostly cloudy throughout the day.
10.05,0.93,17.6939,280,8.05,0,Mostly cloudy throughout the day.
10.97777778,0.87,16.1161,288,8.4686,1010.5,Mostly cloudy throughout the day.
10.05,0.93,14.4739,280,8.1305,0,Mostly cloudy throughout the day.
11.06111111,0.81,14.5866,281,11.2056,0,Mostly cloudy throughout the day.
10.98333333,0.82,13.1376,279,11.0285,1012.15,Mostly cloudy throughout the day.
11.06111111,0.78,16.1322,301,11.2056,0,Mostly cloudy throughout the day.
10,0.83,11.27,304,11.27,0,Mostly cloudy throughout the day.
9.938888889,0.82,14.2324,299,14.0231,1013.11,Mostly cloudy throughout the day.
9.95,0.83,16.1805,320,11.0768,0,Mostly cloudy until evening.
9.95,0.83,16.3093,311,11.27,0,Mostly cloudy until evening.
4.711111111,0.85,10.7548,276,11.6886,1014.5,Mostly cloudy until evening.
8.888888889,0.93,22.0409,358,11.1251,0,Mostly cloudy until evening.
8.838888889,0.89,17.6456,348,11.1251,0,Mostly cloudy until evening.
8.277777778,0.93,24.2144,330,9.9015,1013.43,Mostly cloudy until evening.
7.777777778,0.89,17.6939,310,11.27,0,Mostly cloudy until evening.
7.777777778,0.89,17.8066,329,8.1305,0,Mostly cloudy until evening.
8.705555556,0.85,21.4291,311,11.0285,1014.5,Mostly cloudy until evening.
8.938888889,0.89,25.9049,310,11.2056,0,Mostly cloudy until evening.
10,0.83,27.4183,320,9.982,0,Mostly cloudy until evening.
10.92777778,0.78,25.1482,320,9.982,1014.91,Mostly cloudy until evening.
12.22222222,0.72,25.76,310,9.982,0,Mostly cloudy until evening.
12.3,0.72,25.7439,310,10.0464,0,Mostly cloudy until evening.
12.83888889,0.64,27.6759,310,11.4471,1014.51,Mostly cloudy until evening.
12.82777778,0.64,27.5954,310,11.27,0,Mostly cloudy until evening.
13.88888889,0.59,27.5632,309,11.27,0,Mostly cloudy until evening.
12.86111111,0.51,24.5364,318,11.3988,1014.13,Mostly cloudy until evening.
11.16111111,0.61,17.8549,300,9.982,0,Mostly cloudy until evening.
8.988888889,0.66,11.4149,300,9.982,0,Mostly cloudy until evening.
7.544444444,0.73,10.9319,279,9.982,1015.5,Mostly cloudy until evening.
6.161111111,0.79,10.8997,270,9.982,0,Mostly cloudy until evening.
6.238888889,0.79,9.9176,272,9.982,0,Mostly cloudy until evening.
6.338888889,0.77,7.1162,268,14.168,1015.3,Mostly cloudy until evening.
5.1,0.82,7.7924,261,9.982,0,Partly cloudy starting in the evening.
4.9,0.82,7.6797,260,9.982,0,Partly cloudy starting in the evening.
9.005555556,0.86,7.406,244,14.168,1018.05,Partly cloudy starting in the evening.
3.838888889,0.89,7.9695,270,9.982,0,Partly cloudy starting in the evening.
3.838888889,0.89,10.9802,271,9.982,0,Partly cloudy starting in the evening.
4.122222222,0.86,6.9391,259,9.982,1015.01,Partly cloudy starting in the evening.
3.938888889,0.89,5.0554,243,9.982,0,Partly cloudy starting in the evening.
2.927777778,0.89,7.8407,212,9.982,0,Partly cloudy starting in the evening.
6.061111111,0.87,5.6994,238,9.982,1015.93,Partly cloudy starting in the evening.
11.11111111,0.71,12.9444,271,9.982,0,Partly cloudy starting in the evening.
12.77777778,0.72,14.49,280,9.982,0,Partly cloudy starting in the evening.
15.78333333,0.5,16.0839,278,10.3523,1016.45,Partly cloudy starting in the evening.
16.06111111,0.56,13.0893,291,9.982,0,Partly cloudy starting in the evening.
17.17222222,0.45,14.4739,290,9.982,0,Partly cloudy starting in the evening.
17.89444444,0.43,17.7583,290,10.3523,1016.7,Partly cloudy starting in the evening.
18.81111111,0.41,17.549,310,9.982,0,Partly cloudy starting in the evening.
17.82777778,0.5,9.9176,318,9.982,0,Partly cloudy starting in the evening.
17.46666667,0.5,8.8711,279,10.3523,1016.61,Partly cloudy starting in the evening.
16.18888889,0.58,5.0071,240,9.982,0,Partly cloudy starting in the evening.
15.11666667,0.62,7.889,252,9.982,1017.09,Partly cloudy starting in the evening.
14.91111111,0.64,7.9212,260,9.982,1017.51,Partly cloudy starting in the evening.
13.68888889,0.68,9.2253,271,9.982,1017.79,Partly cloudy starting in the evening.
12.13888889,0.77,11.0124,271,15.8263,1018.1,Partly cloudy starting in the evening.
11.76111111,0.81,10.4328,261,14.9569,1018.38,Partly cloudy starting in the evening.
10.01111111,0.86,3.5581,293,14.9086,1018.3,Partly cloudy throughout the day.
10.5,0.83,11.27,300,14.9086,1018.5,Partly cloudy throughout the day.
10.06111111,0.89,3.1556,317,14.8764,1018.73,Partly cloudy throughout the day.
9.505555556,0.86,3.5259,264,14.9086,1018.4,Partly cloudy throughout the day.
9.477777778,0.83,3.5742,281,11.9784,1018.39,Partly cloudy throughout the day.
9.494444444,0.85,6.8103,277,11.6886,1018.51,Partly cloudy throughout the day.
7.95,0.89,7.8407,242,9.982,1018.49,Partly cloudy throughout the day.
9.966666667,0.83,4.9588,245,9.982,1018.69,Partly cloudy throughout the day.
11.84444444,0.77,5.9409,266,9.982,1019,Partly cloudy throughout the day.
13.8,0.73,12.9444,281,9.982,1019.08,Partly cloudy throughout the day.
16.11666667,0.68,14.0875,282,9.982,1019.19,Partly cloudy throughout the day.
17.17222222,0.67,14.6832,282,10.4006,1019.29,Partly cloudy throughout the day.
18.91111111,0.61,17.1304,290,11.27,1018.69,Partly cloudy throughout the day.
20.99444444,0.54,15.778,300,11.27,1018.29,Partly cloudy throughout the day.
20.03888889,0.53,13.7333,304,11.4471,1018,Partly cloudy throughout the day.
21.06111111,0.5,21.574,329,11.27,1017.69,Partly cloudy throughout the day.
21.03888889,0.5,14.1358,291,11.2056,1017.58,Partly cloudy throughout the day.
19.07777778,0.55,13.4435,301,11.3988,1017.44,Partly cloudy throughout the day.
16.26666667,0.67,7.8729,282,11.2056,1017.58,Partly cloudy throughout the day.
15.16111111,0.72,4.7334,291,11.2056,1017.87,Partly cloudy throughout the day.
14.10555556,0.77,5.0232,324,11.0285,1018.18,Partly cloudy throughout the day.
12.76111111,0.78,1.61,290,9.982,1018.32,Partly cloudy throughout the day.
12.64444444,0.81,3.22,280,15.8263,1018.51,Partly cloudy throughout the day.
11.26111111,0.89,6.4722,263,14.9569,1018.87,Partly cloudy throughout the day.
10.53888889,0.89,6.44,320,15.8263,1018.7,Foggy in the morning.
9.961111111,0.89,3.3005,253,15.8263,1018.6,Foggy in the morning.
11.58333333,0.9,3.22,40,9.8049,1022.35,Foggy in the morning.
9.5,0.93,11.27,310,15.7297,1018.39,Foggy in the morning.
9.966666667,0.93,6.44,300,15.7297,1018.39,Foggy in the morning.
9.255555556,0.93,3.6386,241,8.3398,1018.63,Foggy in the morning.
7.855555556,0.96,0.1449,10,2.1252,1018.78,Foggy in the morning.
7.883333333,0.99,0,0,1.5134,1018.98,Foggy in the morning.
10.95555556,0.93,1.3041,224,6.2146,1019.36,Foggy in the morning.
16.85555556,0.77,3.22,300,9.9015,1019.39,Foggy in the morning.
18.77222222,0.66,1.4651,153,11.2056,1019.38,Foggy in the morning.
19.72222222,0.62,2.1735,115,11.0768,1019.69,Foggy in the morning.
19.97222222,0.61,2.9141,177,11.27,1019.58,Foggy in the morning.
21.06111111,0.5,1.7871,220,11.27,1019.48,Foggy in the morning.
21.93888889,0.46,3.7513,254,11.4471,1019.25,Foggy in the morning.
21.06111111,0.5,7.3094,359,11.27,1018.98,Foggy in the morning.
22.08333333,0.47,2.7692,7,11.2056,1018.89,Foggy in the morning.
21.03333333,0.46,3.5742,52,10.3523,1018.96,Foggy in the morning.
17.75,0.65,4.7978,47,9.982,1019.38,Foggy in the morning.
13.90555556,0.77,4.6207,66,9.982,1019.89,Foggy in the morning.
13.08333333,0.83,4.8622,54,9.982,1020.54,Foggy in the morning.
12.71111111,0.83,4.8783,69,9.982,1020.99,Foggy in the morning.
11.76111111,0.86,6.44,70,15.8263,1021.38,Foggy in the morning.
12.3,0.87,3.8962,20,14.0875,1021.75,Foggy in the morning.
12.17777778,0.86,0,0,14.812,1021.79,Partly cloudy throughout the day.
12.16111111,0.86,3.059,253,14.7315,1021.99,Partly cloudy throughout the day.
10.68333333,0.89,1.4973,157,8.2271,1029.9,Partly cloudy throughout the day.
11.13888889,0.89,0,0,9.7566,1022.78,Partly cloudy throughout the day.
10.56111111,0.93,3.1717,68,9.6761,1023.1,Partly cloudy throughout the day.
10.10555556,0.9,3.1556,57,7.6636,1023.81,Partly cloudy throughout the day.
10.02777778,0.93,3.1556,88,5.9731,1024.09,Partly cloudy throughout the day.
10.01111111,0.93,4.6046,100,4.83,1024.41,Partly cloudy throughout the day.
12.35,0.91,2.1091,147,5.5545,1025.08,Partly cloudy throughout the day.
13.80555556,0.84,3.5259,116,9.8049,1025.8,Partly cloudy throughout the day.
16.11666667,0.79,1.8998,138,9.9015,1026.48,Partly cloudy throughout the day.
18.77777778,0.67,7.7441,96,9.982,1026.85,Partly cloudy throughout the day.
20.04444444,0.61,10.787,98,11.27,1026.98,Partly cloudy throughout the day.
20.13888889,0.61,4.991,59,11.27,1027.17,Partly cloudy throughout the day.
21.96666667,0.54,7.3094,108,11.4471,1027.14,Partly cloudy throughout the day.
21.20555556,0.53,3.0751,110,11.27,1027.08,Partly cloudy throughout the day.
20.16111111,0.6,9.0804,340,11.27,1027.18,Partly cloudy throughout the day.
19.27777778,0.61,7.6958,351,10.3523,1027.42,Partly cloudy throughout the day.
17.21666667,0.67,2.9463,339,9.982,1027.79,Partly cloudy throughout the day.
17.01111111,0.68,3.22,20,9.982,1028.3,Partly cloudy throughout the day.
15.00555556,0.79,3.6547,11,9.982,1028.96,Partly cloudy throughout the day.
13.77222222,0.83,0,0,9.9015,1029.32,Partly cloudy throughout the day.
12.61111111,0.86,3.22,300,14.7637,1029.9,Partly cloudy throughout the day.
11.8,0.9,3.6547,16,9.8371,1030.08,Partly cloudy throughout the day.
15.72222222,0.5,10.8192,71,15.8263,1020.69,Partly cloudy starting in the morning.
14.1,0.57,10.8836,60,15.8263,1020.77,Partly cloudy starting in the morning.
14.75,0.74,2.6404,105,14.9569,1018.28,Partly cloudy starting in the morning.
9.977777778,0.74,3.0751,50,15.8263,1020.57,Partly cloudy starting in the morning.
9.372222222,0.77,3.22,10,15.8263,1020.27,Partly cloudy starting in the morning.
9.083333333,0.83,3.864,32,14.9569,1020.18,Partly cloudy starting in the morning.
7.8,0.89,4.6046,10,9.982,1020.1,Partly cloudy starting in the morning.
12.52777778,0.73,3.1556,58,9.982,1020.39,Partly cloudy starting in the morning.
14.74444444,0.66,5.5867,46,10.3523,1020.43,Partly cloudy starting in the morning.
17.82222222,0.52,9.5151,51,9.982,1020.08,Partly cloudy starting in the morning.
21.12777778,0.46,5.313,114,9.982,1020.05,Partly cloudy starting in the morning.
22.76111111,0.39,7.8568,120,10.3523,1020.19,Partly cloudy starting in the morning.
23.93333333,0.36,7.7441,92,9.982,1019.86,Partly cloudy starting in the morning.
24.97222222,0.33,10.6421,91,9.982,1019.36,Partly cloudy starting in the morning.
26.96666667,0.3,10.787,204,10.3523,1018.75,Partly cloudy starting in the morning.
27.15,0.29,4.9105,163,9.982,1018.07,Partly cloudy starting in the morning.
27.2,0.32,4.9105,193,9.982,1017.57,Partly cloudy starting in the morning.
26.99444444,0.32,3.2522,252,10.5777,1017.22,Partly cloudy starting in the morning.
25.95,0.34,3.1234,266,9.982,1016.88,Partly cloudy starting in the morning.
22.67777778,0.41,4.6046,330,9.982,1016.89,Partly cloudy starting in the morning.
20.97777778,0.5,4.4114,17,10.3523,1017.13,Partly cloudy starting in the morning.
18.63888889,0.57,4.6207,36,9.982,1017.49,Partly cloudy starting in the morning.
17.55,0.64,10.7548,50,15.8263,1017.69,Partly cloudy starting in the morning.
16.71666667,0.67,3.2844,12,15.3111,1017.83,Partly cloudy starting in the morning.
13.81666667,0.8,0,0,15.8263,1020.85,Partly cloudy starting in the morning continuing until evening.
12.75555556,0.83,3.0268,323,15.8263,1020.59,Partly cloudy starting in the morning continuing until evening.
15.16666667,0.82,1.8354,156,14.9569,1017.61,Partly cloudy starting in the morning continuing until evening.
12.15555556,0.86,3.22,10,15.8263,1020.37,Partly cloudy starting in the morning continuing until evening.
11.13888889,0.89,1.5295,90,14.812,1020.46,Partly cloudy starting in the morning continuing until evening.
10.18888889,0.9,3.1395,313,14.0875,1020.37,Partly cloudy starting in the morning continuing until evening.
9.977777778,0.93,3.22,310,7.9695,1020.27,Partly cloudy starting in the morning continuing until evening.
12.11666667,0.86,4.7495,310,9.9015,1020.67,Partly cloudy starting in the morning continuing until evening.
16.75,0.78,2.8175,290,9.982,1020.93,Partly cloudy starting in the morning continuing until evening.
20.93333333,0.6,1.9481,171,9.982,1020.66,Partly cloudy starting in the morning continuing until evening.
23.75,0.42,3.6708,187,9.982,1020.75,Partly cloudy starting in the morning continuing until evening.
24.83333333,0.37,3.059,169,10.3523,1020.53,Partly cloudy starting in the morning continuing until evening.
26.03888889,0.31,4.9749,153,9.982,1020.14,Partly cloudy starting in the morning continuing until evening.
27.15,0.3,4.669,249,9.982,1019.45,Partly cloudy starting in the morning continuing until evening.
27.17222222,0.29,3.9928,284,10.3523,1019.13,Partly cloudy starting in the morning continuing until evening.
27.77777778,0.27,2.8658,141,9.982,1018.34,Partly cloudy starting in the morning continuing until evening.
27.77777778,0.26,5.1681,232,9.982,1017.65,Partly cloudy starting in the morning continuing until evening.
27.67222222,0.26,4.8622,286,10.3523,1017.49,Partly cloudy starting in the morning continuing until evening.
27.17222222,0.3,1.8032,255,9.982,1017.25,Partly cloudy starting in the morning continuing until evening.
22.31111111,0.49,1.4651,121,9.982,1016.95,Partly cloudy starting in the morning continuing until evening.
19.11111111,0.57,1.449,62,10.3523,1017.06,Partly cloudy starting in the morning continuing until evening.
18.75,0.66,1.61,170,9.982,1017.66,Partly cloudy starting in the morning continuing until evening.
17.17777778,0.68,0,0,15.8263,1017.57,Partly cloudy starting in the morning continuing until evening.
15.79444444,0.78,2.254,68,14.9569,1017.52,Partly cloudy starting in the morning continuing until evening.
16.09444444,0.81,6.1985,173,15.8263,1017.17,Partly cloudy starting overnight.
15.02777778,0.8,3.22,220,15.8263,1017.33,Partly cloudy starting overnight.
15.31666667,0.82,5.7477,131,14.9569,1010.89,Partly cloudy starting overnight.
14.52222222,0.83,6.3756,182,15.8263,1016.64,Partly cloudy starting overnight.
14.52222222,0.8,2.9785,182,15.8263,1016.26,Partly cloudy starting overnight.
